city,region,name,starRating,userRating,num_staying_nights,checkin,price,year
Solo,"Solo Baru, Solo",Hotel Tosan Solo Baru,3.0,8.3,2,2022-12-31,1425000,2022
Solo,"Jebres, Solo",Fivecord Hotel Solo,0.0,8.8,2,2022-12-31,590000,2022
Solo,"Purwosari, Solo",Diamond Hotel,2.0,8.4,2,2022-12-31,1400000,2022
Solo,"Kestalan, Solo",Twin Star Hotel Solo,2.0,8.3,2,2022-12-31,423076,2022
Solo,"Sriwedari, Solo",The Margangsa Hotel,2.0,8.3,2,2022-12-31,600000,2022
Solo,"Tipes, Solo",Indah Palace Solo,3.0,8.2,2,2022-12-31,1050000,2022
Solo,"Kartasura, Solo",Assalaam Syariah Hotel Solo,3.0,8.2,2,2022-12-31,550000,2022
Solo,"Purwosari, Solo",Diamond Hotel,2.0,8.4,2,2022-12-31,1400000,2022
Solo,"Ngemplak, Solo",Al Azhar Azhima Hotel Resort & Convention,3.0,7.8,2,2022-12-31,700000,2022
Solo,"Kemlayan, Solo",Front One Cabin Slamet Riyadi,1.0,8.4,2,2022-12-31,375000,2022
Solo,"Pucang Sawit, Solo",Hotel Bintang Solo,2.0,7.6,2,2022-12-31,395000,2022
Solo,"Ketelan, Solo",Hotel Sahid Jaya Solo,5.0,8.2,2,2022-12-31,7150000,2022
Solo,"Solo Baru, Solo",Griya Surya Solo Guesthouse,1.0,8.3,2,2022-12-31,140000,2022
Solo,"Manahan, Solo",Hotel Grand Setia Kawan,3.0,7.1,2,2022-12-31,380469,2022
Solo,"Laweyan, Solo",Malioboro Inn Solo,2.0,8.2,2,2022-12-31,415000,2022
Solo,"Sondakan, Solo",Mandala Wisata Hotel,2.0,8.3,2,2022-12-31,500000,2022
Solo,"Kampung Baru, Solo",Kusuma Sahid Prince Hotel,4.0,7.8,2,2022-12-31,1335000,2022
Solo,"Tegalharjo, Solo",Griya Tenera Syariah,1.0,8.1,2,2022-12-31,352500,2022
Solo,"Jajar, Solo",Luxury Inn Guest House,0.0,8.6,2,2022-12-31,423000,2022
Surabaya,"Tegalsari, Surabaya",Tunjungan Hotel Surabaya,4.0,8.0,2,2022-12-31,986000,2022
Surabaya,"Tegalsari, Surabaya",Four Points by Sheraton Surabaya,4.0,9.2,2,2022-12-31,1833150,2022
Surabaya,"Wonokromo, Surabaya",Grand Darmo Suite by AMITHYA,4.0,8.3,2,2022-12-31,2089500,2022
Surabaya,"Wonokromo, Surabaya",The Alana Surabaya,4.0,8.7,2,2022-12-31,1451900,2022
Surabaya,"Wonokromo, Surabaya",Best Western Papilio Hotel,4.0,8.6,2,2022-12-31,985360,2022
Surabaya,"Wonokromo, Surabaya",The Alana Surabaya,4.0,8.7,2,2022-12-31,1451900,2022
Surabaya,"Sukomanunggal, Surabaya",Vasa Hotel Surabaya,5.0,8.7,2,2022-12-31,2193674,2022
Surabaya,"Tegalsari, Surabaya",Sheraton Surabaya Hotel and Towers,5.0,8.8,2,2022-12-31,2329250,2022
Surabaya,"Genteng, Surabaya",MIRA inn Kayoon Surabaya City Center,1.0,7.6,2,2022-12-31,290000,2022
Surabaya,"Sawahan, Surabaya",Shangri-La Surabaya,5.0,8.7,2,2022-12-31,1815000,2022
Surabaya,"Gubeng, Surabaya",HARRIS Hotel & Conventions Gubeng,4.0,8.7,2,2022-12-31,2688000,2022
Surabaya,"Genteng, Surabaya",Garden Palace Hotel Powered by Archipelago,4.0,8.3,2,2022-12-31,746540,2022
Surabaya,"Tegalsari, Surabaya",JW Marriott Hotel Surabaya,5.0,9.0,2,2022-12-31,2547050,2022
Surabaya,"Sawahan, Surabaya",Hotel Ciputra World Surabaya managed by Swiss-Belhotel International,5.0,8.7,2,2022-12-31,4750000,2022
Surabaya,"Genteng, Surabaya",Grand Dafam Signature Surabaya,4.0,8.8,2,2022-12-31,1864000,2022
Surabaya,"Gubeng, Surabaya",The Life Styles Hotel Surabaya,3.5,8.9,2,2022-12-31,709999,2022
Surabaya,"Wonokromo, Surabaya",Primebiz Hotel Surabaya,3.5,8.5,2,2022-12-31,969617,2022
Surabaya,"Sawahan, Surabaya",Holiday Inn Express SURABAYA CENTERPOINT,4.0,8.6,2,2022-12-31,850576,2022
Surabaya,"Genteng, Surabaya",Bekizaar Hotel Surabaya,3.0,8.4,2,2022-12-31,552704,2022
Surabaya,"Gedangan, Surabaya",Swiss-Belinn Airport Surabaya,3.0,8.7,2,2022-12-31,670000,2022
Surabaya,"Mulyorejo, Surabaya",Alimar Premier Hotel,3.0,8.2,2,2022-12-31,2112500,2022
Surabaya,"Tegalsari, Surabaya",Royal Tulip Darmo Surabaya,5.0,8.7,2,2022-12-31,1327425,2022
Surabaya,"Mulyorejo, Surabaya",Swiss-Belinn Manyar Surabaya,3.0,8.6,2,2022-12-31,927500,2022
Surabaya,"Sukomanunggal, Surabaya",HARRIS Hotel & Conventions Bundaran Satelit Surabaya,4.0,8.8,2,2022-12-31,774000,2022
Surabaya,"Genteng, Surabaya",Surabaya Suites Hotel Powered by Archipelago,4.0,8.5,2,2022-12-31,1140825,2022
Surabaya,"Genteng, Surabaya",Hotel Aria Centra Surabaya,4.0,8.8,2,2022-12-31,1312500,2022
Surabaya,"Rungkut, Surabaya",Hotel Gunawangsa MERR,3.0,8.4,2,2022-12-31,818000,2022
Surabaya,"Waru, Surabaya",Neo+ Waru Sidoarjo by ASTON,3.0,8.4,2,2022-12-31,550800,2022
Surabaya,"Pabean Cantikan, Surabaya",POP! Hotel Stasiun Kota Surabaya,2.0,8.5,2,2022-12-31,368000,2022
Surabaya,"Tegalsari, Surabaya",Hotel 88 Embong Malang,3.0,8.4,2,2022-12-31,567500,2022
Surabaya,"Wonokromo, Surabaya",POP! Hotel Diponegoro Surabaya,2.0,8.3,2,2022-12-31,404000,2022
Surabaya,"Tenggilis Mejoyo, Surabaya",Zest Hotel Jemursari,2.0,8.4,2,2022-12-31,519999,2022
Surabaya,"Genteng, Surabaya",Grand Inna Tunjungan,4.0,8.5,2,2022-12-31,1107186,2022
Surabaya,"Genteng, Surabaya",Goldvitel Hotel Surabaya,4.0,8.2,2,2022-12-31,2036500,2022
Surabaya,"Sedati, Surabaya",ibis budget Surabaya Airport,2.0,8.4,2,2022-12-31,455000,2022
Surabaya,"Genteng, Surabaya",Hotel 88 Embong Kenongo (Kayoon),2.0,8.5,2,2022-12-31,409500,2022
Surabaya,"Tegalsari, Surabaya",Amaris Hotel Embong Malang,2.0,8.4,2,2022-12-31,580000,2022
Surabaya,"Wonocolo, Surabaya",Amaris Hotel Margorejo Surabaya,2.0,8.6,2,2022-12-31,450000,2022
Surabaya,"Mulyorejo, Surabaya",Hotel Dafam Pacific Caesar Surabaya,3.0,8.8,2,2022-12-31,800000,2022
Surabaya,"Genteng, Surabaya",The Life Hotels Surabaya City Center,2.5,8.3,2,2022-12-31,379999,2022
Surabaya,"Sawahan, Surabaya",Prime Royal Boutique Hotel Surabaya,3.5,8.1,2,2022-12-31,534999,2022
Surabaya,"Tegalsari, Surabaya",Amaris Hotel Darmo - Surabaya,2.0,8.6,2,2022-12-31,442500,2022
Surabaya,"Gubeng, Surabaya",ZOOM Dharmahusada Hotel,3.0,8.5,2,2022-12-31,557500,2022
Surabaya,"Wonokromo, Surabaya",Novotel Surabaya - Hotel & Suites,4.0,8.4,2,2022-12-31,1482940,2022
Surabaya,"Gedangan, Surabaya",Premier Place Surabaya Airport,3.0,8.7,2,2022-12-31,824500,2022
Surabaya,"Gubeng, Surabaya",MaxOneHotels.com @ Dharmahusada - Surabaya,3.0,8.6,2,2022-12-31,550000,2022
Surabaya,"Tegalsari, Surabaya",Hotel 88 Kedungsari (Kedungdoro),2.0,8.6,2,2022-12-31,482500,2022
Surabaya,"Genteng, Surabaya",Hotel Majapahit Surabaya - MGallery,5.0,8.8,2,2022-12-31,1947000,2022
Surabaya,"Genteng, Surabaya",D'Carol Hotel Surabaya,3.0,8.6,2,2022-12-31,600000,2022
Surabaya,"Gubeng, Surabaya",La Lisa Hotel Surabaya,3.5,8.6,2,2022-12-31,1122500,2022
Surabaya,"Tenggilis Mejoyo, Surabaya",Yello Hotel Jemursari,3.0,8.5,2,2022-12-31,828246,2022
Surabaya,"Dukuh Pakis, Surabaya",Sumi Hotel Surabaya,2.0,8.4,2,2022-12-31,340000,2022
Surabaya,"Genteng, Surabaya",Life Hotel Sudirman Surabaya,3.0,8.2,2,2022-12-31,329999,2022
